,CBCD,dual_elig,white,male,agecat,grand_total,count_over_CB_total,CB_total_over_grand_total,year
929,503,0,1,0,0,264378,0.2068784,0.021556257,2008
930,503,0,1,1,0,264378,0.199157747,0.021556257,2008
931,503,0,1,1,1,264378,0.179154238,0.021556257,2008
932,503,1,1,0,1,264378,0.051763467,0.021556257,2008
933,503,1,1,0,0,264378,0.023512897,0.021556257,2008
934,503,1,1,1,1,264378,0.016669591,0.021556257,2008
935,503,1,1,1,0,264378,0.012984734,0.021556257,2008
936,503,0,0,0,0,264378,0.011580979,0.021556257,2008
937,503,0,0,1,0,264378,0.01123004,0.021556257,2008
938,503,1,0,0,1,264378,0.011054571,0.021556257,2008
939,503,0,0,0,1,264378,0.009475347,0.021556257,2008
940,503,0,0,1,1,264378,0.007369714,0.021556257,2008
941,503,1,0,0,0,264378,0.007194245,0.021556257,2008
942,503,1,0,1,1,264378,0.004562204,0.021556257,2008
943,503,1,0,1,0,264378,0.002632041,0.021556257,2008
