,CBCD,dual_elig,white,male,agecat,grand_total,count_over_CB_total,CB_total_over_grand_total,year
929,503,0,1,1,0,247241,0.170407782,0.021622627,2010
930,503,1,1,0,1,247241,0.063411897,0.021622627,2010
931,503,1,1,1,1,247241,0.022820801,0.021622627,2010
932,503,1,1,0,0,247241,0.017770296,0.021622627,2010
933,503,1,0,0,1,247241,0.012906846,0.021622627,2010
934,503,0,0,0,1,247241,0.012532735,0.021622627,2010
935,503,1,1,1,0,247241,0.010662177,0.021622627,2010
936,503,0,0,1,0,247241,0.009726899,0.021622627,2010
937,503,0,0,1,1,247241,0.009352787,0.021622627,2010
938,503,0,0,0,0,247241,0.008417508,0.021622627,2010
939,503,1,0,0,0,247241,0.00617284,0.021622627,2010
940,503,1,0,1,1,247241,0.004863449,0.021622627,2010
941,503,1,0,1,0,247241,0.002244669,0.021622627,2010
